experiment_id,metric,day,control_n,control_mean,control_se,treatment_n,treatment_mean,treatment_se,obs_lift,obs_lift_se,true_effect
exp_29,tab_usage,21,365596,2.30407667,0.0030485,392109,2.28861224,0.00292387,-0.00671177,0.00182689,0.00312828
exp_29,tab_usage,22,334426,2.40807286,0.00333127,353997,2.38783839,0.00321067,-0.00840277,0.00191295,0.00348864
exp_29,tab_usage,23,336085,2.43486528,0.00336001,337050,2.42948495,0.00334778,-0.0022097,0.00194585,0.0037968
exp_29,tab_usage,24,387064,2.36214442,0.00303742,345645,2.37455299,0.00323115,0.00525309,0.00188202,0.00406032
exp_29,tab_usage,25,342142,2.23976185,0.00306329,389614,2.27276326,0.00291291,0.01473434,0.00190198,0.00428568
exp_29,tab_usage,26,368088,2.16957027,0.0028608,369760,2.20069696,0.00289528,0.01434694,0.0018894,0.00447839
exp_29,tab_usage,27,389787,2.19042465,0.00280676,400377,2.21097419,0.00279537,0.00938153,0.001817,0.00464319
exp_29,tab_usage,28,368232,2.29786649,0.00302938,364055,2.29623041,0.00304454,-0.000712,0.00186843,0.00478412
exp_29,tab_usage,29,365286,2.41074224,0.00319098,396221,2.3928849,0.00304119,-0.0074074,0.00182143,0.00490464
exp_29,tab_usage,30,344930,2.43302572,0.00331414,380074,2.42881122,0.00315173,-0.00173221,0.00187805,0.0050077
exp_29,tab_usage,31,364904,2.35481688,0.00311859,352581,2.38025493,0.00320689,0.01080256,0.00190961,0.00509583
exp_29,tab_usage,32,363085,2.24178956,0.00297633,331488,2.2754311,0.00316169,0.01500655,0.00195065,0.0051712
exp_29,tab_usage,33,356314,2.16332149,0.00289931,363372,2.20068903,0.00292061,0.01727323,0.0019187,0.00523565
exp_29,tab_usage,34,379756,2.19537364,0.00285001,390315,2.21330579,0.00283416,0.00816815,0.00183835,0.00529077
exp_29,tab_usage,35,379324,2.2994572,0.00298683,400848,2.29230578,0.00289649,-0.00311005,0.0018065,0.0053379
exp_29,tab_usage,36,347431,2.40963248,0.00327044,385498,2.38827284,0.00307725,-0.00886427,0.00185485,0.00537821
exp_29,tab_usage,37,355366,2.4373377,0.0032709,382935,2.43075355,0.00314245,-0.00270137,0.00185837,0.00541268
exp_29,tab_usage,38,397549,2.35980976,0.00299414,392794,2.37952511,0.00303737,0.00835464,0.00181482,0.00544215
exp_29,tab_usage,39,389045,2.24419304,0.00287839,331334,2.2709369,0.00315618,0.01191692,0.00191374,0.00546736
exp_29,tab_usage,40,401400,2.16060656,0.0027282,334899,2.20000864,0.00304129,0.01823658,0.00190643,0.00548891
exp_29,tab_usage,41,333130,2.18926789,0.00303446,356990,2.21172831,0.00296138,0.01025933,0.00194693,0.00550734
exp_29,session_duration,0,370651,310.00354467,0.50919493,339247,307.8587431,0.52855901,-0.00691864,0.00235962,-0.00778001
exp_29,session_duration,1,359937,324.59136503,0.54103295,318934,321.9405896,0.57006624,-0.0081665,0.00241195,-0.00778001
exp_29,session_duration,2,313999,329.14322511,0.58738221,313763,324.96844728,0.58015005,-0.01268377,0.00249223,-0.00778001
exp_29,session_duration,3,350517,318.15249993,0.53737913,380786,315.21074546,0.51081134,-0.00924637,0.0023191,-0.00778001
exp_29,session_duration,4,349512,302.4615022,0.51161004,339188,298.87255647,0.51317536,-0.01186579,0.00238166,-0.00778001
exp_29,session_duration,5,319048,292.33915962,0.51755795,365266,290.06048379,0.47993668,-0.00779463,0.00240434,-0.00778001
exp_29,session_duration,6,326853,295.27886392,0.51648311,354842,292.88211123,0.49167184,-0.00811691,0.0024047,-0.00778001
exp_29,session_duration,7,321417,310.12455046,0.54701814,369237,308.56192729,0.50779653,-0.0050387,0.00240021,-0.00778001
exp_29,session_duration,8,378277,324.77750622,0.52805721,315434,321.8378177,0.57303721,-0.00905139,0.00238936,-0.00778001
exp_29,session_duration,9,381453,328.48522591,0.53185754,357344,324.73870494,0.54323883,-0.01140545,0.00230153,-0.00778001
exp_29,session_duration,10,338082,318.03990604,0.54697892,379395,315.73966427,0.51260559,-0.00723256,0.00234798,-0.00778001
exp_29,session_duration,11,374034,301.79875371,0.4934713,359203,299.91131175,0.50040642,-0.00625398,0.00232152,-0.00778001
exp_29,session_duration,12,365640,290.77271403,0.48086902,336684,289.66271775,0.4992078,-0.0038174,0.00237941,-0.00778001
exp_29,session_duration,13,313917,294.49388389,0.52561635,320822,293.05364777,0.51738646,-0.00489055,0.00249821,-0.00778001
exp_29,session_duration,14,370964,310.73280177,0.5101774,315092,308.3685607,0.54935288,-0.0076086,0.00240424,-0.00778001
exp_29,session_duration,15,322050,324.58915563,0.57196882,317595,321.7591311,0.57094471,-0.00871879,0.00247895,-0.00778001
exp_29,session_duration,16,323653,328.50373703,0.57743153,368605,325.89730681,0.53678474,-0.00793425,0.00238976,-0.00778001
exp_29,session_duration,17,343087,317.99278604,0.54289412,369575,315.49843242,0.51897437,-0.00784406,0.00235217,-0.00778001
exp_29,session_duration,18,317126,301.10629243,0.53469227,318330,299.49953032,0.53083232,-0.0053362,0.00249554,-0.00778001
exp_29,session_duration,19,323882,291.96095221,0.51301654,346994,288.30116561,0.48942417,-0.01253519,0.00241262,-0.00778001
exp_29,session_duration,20,369577,295.26357515,0.48568804,334596,292.59698855,0.5058357,-0.00903121,0.00236476,-0.00778001
exp_29,session_duration,21,355348,310.76210342,0.52131607,360799,308.15500831,0.51302268,-0.00838936,0.0023436,-0.00778001
exp_29,session_duration,22,363389,323.85334255,0.53723277,381775,322.32167047,0.52165787,-0.00472952,0.00230663,-0.00778001
exp_29,session_duration,23,344528,328.0950027,0.55896853,324477,326.42708454,0.57305226,-0.00508364,0.00243387,-0.00778001
exp_29,session_duration,24,357762,318.65102444,0.53274357,350057,315.07040759,0.53252283,-0.0112368,0.00235064,-0.00778001
exp_29,session_duration,25,374784,302.48042417,0.49409078,339531,299.11633008,0.51333445,-0.01112169,0.00234292,-0.00778001
exp_29,session_duration,26,351724,291.77787426,0.49198442,330522,289.67724878,0.50386501,-0.0071994,0.00240509,-0.00778001
exp_29,session_duration,27,352292,295.12438888,0.49722586,367307,293.57844221,0.48440605,-0.00523829,0.00234584,-0.00778001
exp_29,session_duration,28,337140,310.39888475,0.53458284,364675,308.4140987,0.51071807,-0.00639431,0.00237393,-0.00778001
exp_29,session_duration,29,317286,324.89211296,0.57678468,351143,322.27495208,0.54385678,-0.00805548,0.00242967,-0.00778001
exp_29,session_duration,30,365076,327.50832616,0.54203921,327677,326.10558869,0.56968563,-0.00428306,0.00239613,-0.00778001
exp_29,session_duration,31,325416,318.65379615,0.55859835,372850,315.76356344,0.51712429,-0.00907013,0.00237721,-0.00778001
exp_29,session_duration,32,339626,301.91945094,0.5180726,363337,299.50725687,0.49688117,-0.00798953,0.0023677,-0.00778001
exp_29,session_duration,33,324190,291.5665757,0.51208014,335228,290.21317042,0.50124145,-0.00464184,0.00245183,-0.00778001
exp_29,session_duration,34,314379,295.16836765,0.52643293,377887,292.23414594,0.47538994,-0.00994084,0.00238996,-0.00778001
exp_29,session_duration,35,350278,310.10498089,0.52396504,359346,307.80389023,0.5134731,-0.00742036,0.00235677,-0.00778001
exp_29,session_duration,36,369490,323.76532578,0.53263413,326744,321.48230786,0.5624103,-0.00705146,0.00238451,-0.00778001
exp_29,session_duration,37,368864,328.13786656,0.54028538,379325,324.938552,0.52758873,-0.00974991,0.00228987,-0.00778001
exp_29,session_duration,38,317960,316.49387517,0.56127935,380563,314.84618281,0.51037002,-0.00520608,0.00239014,-0.00778001
exp_29,session_duration,39,376716,301.7511071,0.49163392,362226,300.08182273,0.49859725,-0.00553199,0.00231419,-0.00778001
exp_29,session_duration,40,382113,291.18494388,0.47105651,339027,290.39033337,0.49872945,-0.00272889,0.00235294,-0.00778001
exp_29,session_duration,41,377173,295.28185255,0.48080221,348978,292.74194285,0.49554823,-0.00860165,0.00232859,-0.00778001
exp_29,d7_retention,0,217680,0.36012403,0.00102888,205355,0.35770225,0.00105773,-0.00672487,0.0040841,0.00308268
exp_29,d7_retention,1,199836,0.3751854,0.00108308,185378,0.38007409,0.00112739,0.01303007,0.00419304,0.00383784
exp_29,d7_retention,2,199075,0.38093271,0.00108839,217899,0.38803755,0.00104393,0.01865114,0.00399761,0.00457773
exp_29,d7_retention,3,205785,0.37124335,0.00106503,183391,0.37536889,0.00113071,0.01111278,0.00420603,0.00530268
exp_29,d7_retention,4,196480,0.34916314,0.00107545,199652,0.35427507,0.00107043,0.01464051,0.00437781,0.00601297
exp_29,d7_retention,5,190026,0.3393315,0.00108617,196373,0.33637293,0.00106618,-0.00871883,0.00446544,0.00670891
exp_29,d7_retention,6,213220,0.34223058,0.0010275,199622,0.33951369,0.00105988,-0.00793878,0.00429685,0.00739078
exp_29,d7_retention,7,192650,0.36012149,0.00109368,219975,0.35903822,0.00102282,-0.00300806,0.00415145,0.00805888
exp_29,d7_retention,8,215689,0.37539788,0.00104264,217910,0.38196254,0.00104083,0.0174872,0.00395898,0.00871347
exp_29,d7_retention,9,213633,0.38124584,0.00105082,205198,0.39185919,0.00107766,0.02783861,0.004002,0.00935484
exp_29,d7_retention,10,196463,0.36925206,0.0010888,202178,0.3787382,0.0010788,0.02569015,0.00420508,0.00998324
exp_29,d7_retention,11,217956,0.3506163,0.00102207,200666,0.35674018,0.00106938,0.01746607,0.00425437,0.01059894
exp_29,d7_retention,12,209865,0.33744753,0.00103215,208833,0.33996869,0.00103658,0.00747128,0.0043511,0.0112022
exp_29,d7_retention,13,218923,0.34207661,0.00101392,211628,0.34127573,0.00103067,-0.00234123,0.00422164,0.01179328
exp_29,d7_retention,14,218574,0.3606086,0.00102708,202637,0.36216857,0.0010677,0.00432594,0.00411691,0.0123724
exp_29,d7_retention,15,196536,0.37818907,0.00109386,198002,0.38342942,0.0010927,0.01385643,0.0041167,0.01293982
exp_29,d7_retention,16,194537,0.38098527,0.00110104,189061,0.39250239,0.00112303,0.03022984,0.0041897,0.01349578
exp_29,d7_retention,17,201788,0.36965026,0.00107458,201769,0.38043016,0.00108083,0.02916242,0.00418331,0.0140405
exp_29,d7_retention,18,200600,0.35037523,0.0010652,183619,0.35620987,0.00111755,0.01665254,0.00444145,0.01457421
exp_29,d7_retention,19,211621,0.34040287,0.00103005,217430,0.33987914,0.00101581,-0.00153857,0.00424658,0.01509714
exp_29,d7_retention,20,196615,0.34328531,0.0010708,184332,0.34397474,0.00110643,0.00200832,0.00448966,0.0156095
exp_29,d7_retention,21,186548,0.36011971,0.00111142,189390,0.36089235,0.00110356,0.00214553,0.00435392,0.0161115
exp_29,d7_retention,22,215031,0.37847877,0.00104592,207936,0.38417712,0.00106667,0.01505593,0.00397635,0.01660336
exp_29,d7_retention,23,212720,0.38086006,0.00105287,206850,0.39232489,0.00107357,0.03010248,0.00400685,0.01708528
exp_29,d7_retention,24,201923,0.36864172,0.00107361,219977,0.38174163,0.00103581,0.03553562,0.00412193,0.01755746
exp_29,d7_retention,25,189217,0.3471533,0.00109443,184988,0.3575976,0.00111437,0.03008555,0.00456617,0.0180201
exp_29,d7_retention,26,208455,0.33855759,0.00103647,206681,0.34005617,0.00104203,0.00442635,0.0043507,0.01847339
exp_29,d7_retention,27,192258,0.342794,0.00108249,208413,0.3447449,0.0010411,0.00569118,0.00439429,0.01891752
exp_29,d7_retention,28,193030,0.35758427,0.0010909,192225,0.3633514,0.001097,0.01612804,0.00436133,0.01935267
exp_29,d7_retention,29,201537,0.37552539,0.0010787,183536,0.38622638,0.00113649,0.02849605,0.00422933,0.01977903
exp_29,d7_retention,30,197565,0.38153692,0.00109287,195642,0.39355166,0.0011045,0.0314904,0.00413642,0.02019677
exp_29,d7_retention,31,197396,0.37028477,0.00108685,200304,0.38098522,0.00108508,0.0288979,0.00420803,0.02060608
exp_29,d7_retention,32,181661,0.35053954,0.00111947,220400,0.35866837,0.0010216,0.02318947,0.00437847,0.02100711
exp_29,d7_retention,33,184596,0.33865575,0.00110149,193169,0.34310467,0.00108017,0.01313701,0.0045861,0.02140003
exp_29,d7_retention,34,212701,0.34442232,0.00103032,196169,0.34533199,0.00107353,0.00264114,0.00432564,0.02178502
exp_29,d7_retention,35,189441,0.36075079,0.00110332,206856,0.36532497,0.00105872,0.01267963,0.00426678,0.02216222
exp_29,d7_retention,36,187169,0.37612588,0.00111969,183942,0.38675493,0.00113552,0.0282593,0.00429932,0.0225318
exp_29,d7_retention,37,193662,0.38005434,0.001103,203658,0.39528277,0.00108338,0.04006908,0.00415178,0.02289392
exp_29,d7_retention,38,184619,0.36883604,0.00112292,193659,0.38306546,0.00110468,0.03857924,0.00435526,0.02324871
exp_29,d7_retention,39,210802,0.35046436,0.00103917,182824,0.36033634,0.00112283,0.02816829,0.00442253,0.02359634
exp_29,d7_retention,40,204873,0.34013638,0.00104667,209467,0.34264291,0.00103696,0.0073692,0.00434784,0.02393694
exp_29,d7_retention,41,199542,0.34401336,0.00106345,180352,0.3444602,0.00111894,0.0012989,0.00449005,0.02427066
exp_29,photo_review_starts,0,285228,0.06097881,0.00044805,325509,0.05483387,0.00039902,-0.10077169,0.00929919,-0.07761192
exp_29,photo_review_starts,1,322422,0.06344389,0.00042929,309210,0.05954655,0.00042557,-0.06142978,0.00923726,-0.06359966
exp_29,photo_review_starts,2,312230,0.06301866,0.00043487,296012,0.06034747,0.00043768,-0.04238722,0.00958672,-0.05194573
exp_29,photo_review_starts,3,318478,0.06147242,0.00042562,329752,0.05887822,0.00040993,-0.04220099,0.0094046,-0.04225322
exp_29,photo_review_starts,4,306340,0.05846149,0.00042389,336039,0.05612287,0.00039704,-0.04000282,0.00972497,-0.034192
exp_29,photo_review_starts,5,285337,0.05668761,0.00043291,328982,0.05443495,0.00039555,-0.0397381,0.01012245,-0.02748753
exp_29,photo_review_starts,6,325066,0.05788543,0.00040959,326072,0.05516163,0.0003998,-0.04705515,0.00965245,-0.02191145
exp_29,photo_review_starts,7,310239,0.0604582,0.0004279,310979,0.05761197,0.00041784,-0.04707764,0.00965662,-0.01727386
exp_29,photo_review_starts,8,348061,0.0626857,0.00041087,344758,0.06286814,0.00041339,0.00291047,0.00931124,-0.01341679
exp_29,photo_review_starts,9,312669,0.06391088,0.00043742,318240,0.06313467,0.00043112,-0.01214525,0.00955073,-0.01020889
exp_29,photo_review_starts,10,331378,0.06152851,0.00041743,339591,0.06132188,0.00041171,-0.0033583,0.00951278,-0.0075409
exp_29,photo_review_starts,11,317708,0.0585257,0.00041645,339590,0.05725284,0.00039867,-0.02174872,0.00973947,-0.00532194
exp_29,photo_review_starts,12,318928,0.05637511,0.00040841,309847,0.05503145,0.00040968,-0.0238343,0.01014001,-0.00347644
exp_29,photo_review_starts,13,321577,0.05663502,0.00040761,308203,0.05696643,0.0004175,0.00585171,0.01033189,-0.00194155
exp_29,photo_review_starts,14,312918,0.06045893,0.00042606,303733,0.06022643,0.00043168,-0.00384555,0.01001302,-0.00066499
exp_29,photo_review_starts,15,286591,0.0628079,0.0004532,315418,0.06414173,0.00043625,0.02123668,0.01012639,0.00039672
exp_29,photo_review_starts,16,304365,0.06374519,0.00044282,325552,0.06366833,0.00042792,-0.00120572,0.00965425,0.00127974
exp_29,photo_review_starts,17,343690,0.06099345,0.00040822,347751,0.06199252,0.00040892,0.01637992,0.00955099,0.00201414
exp_29,photo_review_starts,18,346842,0.05856318,0.0003987,290808,0.05850566,0.00043522,-0.00098211,0.010074,0.00262494
exp_29,photo_review_starts,19,293842,0.05695819,0.00042755,317025,0.05625031,0.00040921,-0.01242799,0.01032322,0.00313294
exp_29,photo_review_starts,20,313690,0.05643001,0.00041199,323689,0.05685486,0.00040701,0.00752876,0.01030211,0.00355544
exp_29,photo_review_starts,21,302766,0.05972463,0.00043068,328746,0.0610972,0.00041773,0.02298168,0.01016539,0.00390683
exp_29,photo_review_starts,22,305881,0.06327042,0.00044018,305314,0.06375514,0.00044216,0.00766106,0.00989869,0.00419908
exp_29,photo_review_starts,23,314991,0.06299127,0.00043288,316439,0.06497899,0.00043818,0.03155558,0.00993178,0.00444214
exp_29,photo_review_starts,24,316190,0.06165132,0.00042774,286987,0.06213246,0.00045061,0.00780416,0.01011493,0.0046443
exp_29,photo_review_starts,25,306043,0.05825494,0.00042339,310800,0.0583637,0.00042051,0.00186684,0.01025304,0.00481243
exp_29,photo_review_starts,26,333720,0.05618375,0.00039862,321565,0.05628347,0.00040642,0.00177487,0.01014122,0.00495226
exp_29,photo_review_starts,27,334388,0.05704665,0.00040108,298454,0.05671602,0.00042338,-0.00579587,0.01019524,0.00506856
exp_29,photo_review_starts,28,294575,0.05997777,0.00043749,334322,0.06078865,0.00041325,0.0135197,0.01010572,0.00516528
exp_29,photo_review_starts,29,343493,0.06266059,0.00041351,338865,0.06301852,0.00041743,0.00571208,0.00940363,0.00524573
exp_29,photo_review_starts,30,302640,0.06360249,0.00044361,319835,0.06443745,0.00043415,0.01312774,0.00982486,0.00531263
exp_29,photo_review_starts,31,286240,0.06120281,0.00044803,328678,0.06152529,0.00041913,0.0052691,0.01005253,0.00536828
exp_29,photo_review_starts,32,294453,0.05764522,0.00042952,344880,0.05823893,0.00039879,0.0102994,0.01022381,0.00541456
exp_29,photo_review_starts,33,313634,0.05567647,0.00040943,341014,0.05500701,0.00039042,-0.01202399,0.0100975,0.00545305
exp_29,photo_review_starts,34,292341,0.0568855,0.00042839,289313,0.05726634,0.00043198,0.00669486,0.0107303,0.00548506
exp_29,photo_review_starts,35,308359,0.06090649,0.00043068,286784,0.06116422,0.00044747,0.00423151,0.01021777,0.00551169
exp_29,photo_review_starts,36,332527,0.0628407,0.00042084,288501,0.0635224,0.00045409,0.01084799,0.00990159,0.00553383
exp_29,photo_review_starts,37,299747,0.06393635,0.00044684,287407,0.06492731,0.00045961,0.01549916,0.01010167,0.00555225
exp_29,photo_review_starts,38,334568,0.06201282,0.00041696,321679,0.06223774,0.00042595,0.00362685,0.00962904,0.00556757
exp_29,photo_review_starts,39,345935,0.05932869,0.00040166,329707,0.05734824,0.00040492,-0.03338098,0.00945546,0.00558031
exp_29,photo_review_starts,40,323092,0.05655785,0.00040639,311601,0.05603553,0.00041201,-0.00923518,0.01018569,0.0055909
exp_29,photo_review_starts,41,332145,0.05697818,0.00040221,300108,0.05655161,0.00042164,-0.00748669,0.01019052,0.00559971
exp_30,photo_review_starts,0,254620,0.05964651,0.00046934,242026,0.05835373,0.00047648,-0.02167393,0.01109405,-0.03358084
exp_30,photo_review_starts,1,278531,0.06247831,0.00045858,286144,0.06221285,0.00045154,-0.00424872,0.0102786,-0.02131072
exp_30,photo_review_starts,2,248354,0.06412064,0.00049156,250606,0.06318252,0.00048599,-0.01463057,0.01070088,-0.01163396
exp_30,photo_review_starts,3,288728,0.06085958,0.00044492,264937,0.06075247,0.00046409,-0.00175995,0.01055495,-0.00400245
exp_30,photo_review_starts,4,271585,0.05873638,0.00045119,244349,0.058598,0.00047514,-0.00235588,0.01114303,0.0020161
exp_30,photo_review_starts,5,244621,0.05690698,0.0004684,278822,0.05684794,0.00043852,-0.0010374,0.01126885,0.00676259
exp_30,photo_review_starts,6,262756,0.05741231,0.00045382,244986,0.05807189,0.00047252,0.0114885,0.01147455,0.01050588
exp_30,photo_review_starts,7,273249,0.06039681,0.00045572,283890,0.06133219,0.00045032,0.0154871,0.01069133,0.01345801
exp_30,photo_review_starts,8,274601,0.06357605,0.00046562,284613,0.0637696,0.00045801,0.00304436,0.01028903,0.01578618
